p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.02929843210047e-11	0.00336871121165805	1	1	1.51464921605023e-09	T	HALLMARK-INFLAMMATORY-RESPONSE
3.03251920410296e-11	0.00733551488732642	1	1	1.51625960205148e-09	T	HALLMARK-IL6-JAK-STAT3-SIGNALING
1.32270634467266e-09	0.0038924968577505	1	1	6.61353172336332e-08	T	HALLMARK-IL2-STAT5-SIGNALING
2.68399236870266e-07	0.0022416719911269	1	1	1.34199618435133e-05	T	HALLMARK-WNT-BETA-CATENIN-SIGNALING
4.6656573903767e-07	0.00439599969746718	1	1	2.33282869518835e-05	T	HALLMARK-TNFA-SIGNALING-VIA-NFKB
0.00259244152887367	0.0052383251309458	1	1	0.129622076443684	T	HALLMARK-APICAL-SURFACE
6.17292620026794e-117	0.0313863741133988	1	1	3.08646310013397e-115	M	HALLMARK-INFLAMMATORY-RESPONSE
2.19588958059347e-113	0.0564593289467181	1	1	1.09794479029673e-111	M	HALLMARK-TNFA-SIGNALING-VIA-NFKB
2.2803975173815e-91	0.0179717058293014	1	1	1.14019875869075e-89	M	HALLMARK-KRAS-SIGNALING-UP
2.8888100563733e-86	0.0328444763030453	1	1	1.44440502818665e-84	M	HALLMARK-IL6-JAK-STAT3-SIGNALING
2.21554405008166e-70	0.0316514496093054	1	1	1.10777202504083e-68	M	HALLMARK-ALLOGRAFT-REJECTION
1.93390277744941e-49	0.0141974917233267	1	1	9.66951388724707e-48	M	HALLMARK-IL2-STAT5-SIGNALING
9.95714735498273e-28	0.0212284244964311	1	1	4.97857367749136e-26	M	HALLMARK-TGF-BETA-SIGNALING
8.78745664579036e-20	0.00445871456754743	1	1	4.39372832289518e-18	M	HALLMARK-EPITHELIAL-MESENCHYMAL-TRANSITION
1.58934484074676e-19	0.0141725655778111	1	1	7.94672420373378e-18	M	HALLMARK-APOPTOSIS
2.42715037263767e-17	0.0114904611784854	1	1	1.21357518631883e-15	M	HALLMARK-P53-PATHWAY
1.19349666989098e-15	0.0143239761959273	1	1	5.96748334945492e-14	M	HALLMARK-HYPOXIA
1.59069931785238e-15	0.012984684061863	1	1	7.95349658926189e-14	M	HALLMARK-INTERFERON-GAMMA-RESPONSE
1.08601713406211e-10	0.00915479552710785	1	1	5.43008567031057e-09	M	HALLMARK-HEDGEHOG-SIGNALING
4.92148921431229e-10	0.00732839338493685	1	1	2.46074460715614e-08	M	HALLMARK-APICAL-JUNCTION
7.73934329972324e-10	0.0121873906640397	1	1	3.86967164986162e-08	M	HALLMARK-COMPLEMENT
1.287162809435e-07	0.00629147385380069	1	1	6.43581404717502e-06	M	HALLMARK-APICAL-SURFACE
3.52677851476351e-06	0.00338049697669485	1	1	0.000176338925738176	M	HALLMARK-ANGIOGENESIS
1.37211412720755e-05	0.00478430255210238	1	1	0.000686057063603777	M	HALLMARK-NOTCH-SIGNALING
0.00026390969918551	0.000109759043609881	1	1	0.0131954849592755	M	HALLMARK-WNT-BETA-CATENIN-SIGNALING
0	0.143364300900944	1	1	0	D	HALLMARK-XENOBIOTIC-METABOLISM
0	0.134868185617308	1	1	0	D	HALLMARK-COAGULATION
0	0.111323121016089	1	1	0	D	HALLMARK-ADIPOGENESIS
0	0.111013638875195	1	1	0	D	HALLMARK-BILE-ACID-METABOLISM
0	0.0863180938108403	1	1	0	D	HALLMARK-FATTY-ACID-METABOLISM
0	0.0854472155814365	1	1	0	D	HALLMARK-PEROXISOME
0	0.0631647786361906	1	1	0	D	HALLMARK-ANGIOGENESIS
1.3679948922259e-260	0.0335647303234077	1	1	6.8399744611295e-259	D	HALLMARK-ESTROGEN-RESPONSE-LATE
2.96111035107354e-260	0.0760174932534854	1	1	1.48055517553677e-258	D	HALLMARK-CHOLESTEROL-HOMEOSTASIS
8.95929901466622e-229	0.0377832522099273	1	1	4.47964950733311e-227	D	HALLMARK-GLYCOLYSIS
1.5039531873334e-210	0.129341745306529	1	1	7.51976593666702e-209	D	HALLMARK-OXIDATIVE-PHOSPHORYLATION
3.09328292219706e-187	0.0294974595765154	1	1	1.54664146109853e-185	D	HALLMARK-PANCREAS-BETA-CELLS
1.03750377906813e-184	0.104049497496258	1	1	5.18751889534066e-183	D	HALLMARK-REACTIVE-OXYGEN-SPECIES-PATHWAY
1.5948770576784e-153	0.049810821138268	1	1	7.97438528839202e-152	D	HALLMARK-PROTEIN-SECRETION
1.18967128199122e-152	0.0538733959397844	1	1	5.94835640995609e-151	D	HALLMARK-DNA-REPAIR
5.48368372765109e-127	0.0427954328913138	1	1	2.74184186382555e-125	D	HALLMARK-MYC-TARGETS-V2
4.69513840607982e-108	0.0248298931455935	1	1	2.34756920303991e-106	D	HALLMARK-COMPLEMENT
1.506169196554e-106	0.0174499962890438	1	1	7.53084598276999e-105	D	HALLMARK-ESTROGEN-RESPONSE-EARLY
1.97174553451591e-99	0.0662818093992619	1	1	9.85872767257956e-98	D	HALLMARK-MYC-TARGETS-V1
1.71550686958087e-94	0.0204794878281032	1	1	8.57753434790435e-93	D	HALLMARK-HEME-METABOLISM
1.16012196374703e-83	0.0365567039716144	1	1	5.80060981873516e-82	D	HALLMARK-MTORC1-SIGNALING
1.25913232502951e-72	0.0262565228832292	1	1	6.29566162514756e-71	D	HALLMARK-ANDROGEN-RESPONSE
7.410870783534e-67	0.0118482182462816	1	1	3.705435391767e-65	D	HALLMARK-MYOGENESIS
1.7251167302328e-36	0.0245506853916577	1	1	8.625583651164e-35	D	HALLMARK-UNFOLDED-PROTEIN-RESPONSE
3.40727457709262e-36	0.0161908442746368	1	1	1.70363728854631e-34	D	HALLMARK-NOTCH-SIGNALING
9.1281659823332e-31	0.0159866011372785	1	1	4.5640829911666e-29	D	HALLMARK-E2F-TARGETS
7.4021233097274e-05	0.00566186373226119	1	1	0.0037010616548637	D	HALLMARK-UV-RESPONSE-UP
