p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.19552138133981e-27	0.00272958292909142	1	1	3.20928007553402e-24	NAF	ARNT2-TARGET-GENES
7.7831059965746e-27	0.00213845664192691	1	1	4.03164890622564e-24	NAF	NUP153-TARGET-GENES
8.37097020353125e-27	0.00303491374572629	1	1	4.33616256542919e-24	NAF	ZNF784-TARGET-GENES
8.45393063475713e-27	0.00241008386500219	1	1	4.37913606880419e-24	NAF	ZNF30-TARGET-GENES
9.74116689235591e-27	0.0027997259589147	1	1	5.04592445024036e-24	NAF	SALL4-TARGET-GENES
1.07742278305573e-26	0.00415068929003659	1	1	5.58105001622871e-24	NAF	KAT5-TARGET-GENES
1.11282523674277e-26	0.00490292573426288	1	1	5.76443472632753e-24	NAF	ZNF707-TARGET-GENES
1.39053773364606e-26	0.00318988164834755	1	1	7.20298546028657e-24	NAF	KAT2A-TARGET-GENES
1.47008672063386e-26	0.00248157715506009	1	1	7.61504921288337e-24	NAF	ZNF8-TARGET-GENES
2.10667556242978e-26	0.00289175544145232	1	1	1.09125794133863e-23	NAF	CEBPZ-TARGET-GENES
2.14130961573094e-26	0.00809680619593361	1	1	1.10919838094863e-23	NAF	PPARGC1A-TARGET-GENES
3.52127560441263e-26	0.00455738956887886	1	1	1.82402076308574e-23	NAF	ZNF746-TARGET-GENES
3.64591674886585e-26	0.00130649638014046	1	1	1.88858487591251e-23	NAF	ZNF618-TARGET-GENES
4.40053171021616e-26	0.00299911895308225	1	1	2.27947542589197e-23	NAF	HMGB2-TARGET-GENES
5.11928350839798e-26	0.00265518445828045	1	1	2.65178885735016e-23	NAF	ZNF322-TARGET-GENES
6.2528504485629e-26	0.00337300563029191	1	1	3.23897653235558e-23	NAF	SETX-TARGET-GENES
7.36859959231022e-26	0.00217313358407312	1	1	3.81693458881669e-23	NAF	E2F2-TARGET-GENES
7.68768961316053e-26	0.00221476671308796	1	1	3.98222321961715e-23	NAF	TET1-TARGET-GENES
9.41353579025922e-26	0.00240847724458026	1	1	4.87621153935428e-23	NAF	ZBED5-TARGET-GENES
1.00485940460245e-25	0.00228464106731679	1	1	5.20517171584066e-23	NAF	ZNF362-TARGET-GENES
1.51783474417558e-25	0.00250728042076243	1	1	7.86238397482953e-23	NAF	ZNF843-TARGET-GENES
1.75319641208058e-25	0.00240436669979738	1	1	9.08155741457742e-23	NAF	ZNF610-TARGET-GENES
1.85971324975422e-25	0.00234811722013217	1	1	9.63331463372686e-23	NAF	ZNF513-TARGET-GENES
2.9722942606637e-25	0.00143576727859612	1	1	1.53964842702379e-22	NAF	PCGF2-TARGET-GENES
4.08944120355628e-25	0.00272454406869943	1	1	2.11833054344216e-22	NAF	BARX1-TARGET-GENES
5.61112046838566e-25	0.00293597385982891	1	1	2.90656040262377e-22	NAF	NFE2L1-TARGET-GENES
7.10131480611644e-25	0.0027961438475681	1	1	3.67848106956832e-22	NAF	AEBP2-TARGET-GENES
7.19816873552301e-25	0.00277845265063226	1	1	3.72865140500092e-22	NAF	ASH1L-TARGET-GENES
7.3591858504775e-25	0.00338337546459511	1	1	3.81205827054735e-22	NAF	CHAF1B-TARGET-GENES
8.90612999000386e-25	0.00318411589088452	1	1	4.613375334822e-22	NAF	NCOA4-TARGET-GENES
1.18469836320111e-24	0.00300255794184578	1	1	6.13673752138174e-22	NAF	JDP2-TARGET-GENES
1.77719398246044e-24	0.00525189827076677	1	1	9.20586482914506e-22	NAF	EPC1-TARGET-GENES
1.81255189165521e-24	0.00237253026895018	1	1	9.389018798774e-22	NAF	ZNF596-TARGET-GENES
2.3597258718399e-24	0.00252889151324048	1	1	1.22233800161307e-21	NAF	IRF5-TARGET-GENES
2.38941617679439e-24	0.00162531348127931	1	1	1.23771757957949e-21	NAF	CC2D1A-TARGET-GENES
3.13363687582285e-24	0.00374407688732536	1	1	1.62322390167624e-21	NAF	SETBP1-TARGET-GENES
3.3725152328134e-24	0.0026569167496997	1	1	1.74696289059734e-21	NAF	ATF6-TARGET-GENES
3.57653270397418e-24	0.00200114102829263	1	1	1.85264394065862e-21	NAF	ZNF407-TARGET-GENES
3.71763492600999e-24	0.00232052881074341	1	1	1.92573489167318e-21	NAF	HES4-TARGET-GENES
5.56023051979348e-24	0.00326608763230618	1	1	2.88019940925302e-21	NAF	NCOA6-TARGET-GENES
6.18360155774335e-24	0.00324353592311472	1	1	3.20310560691106e-21	NAF	CASP8AP2-TARGET-GENES
6.4319563022669e-24	0.00254919001719639	1	1	3.33175336457426e-21	NAF	ZSCAN21-TARGET-GENES
1.19631973401544e-23	0.00239178724942524	1	1	6.19693622219998e-21	NAF	ZNF391-TARGET-GENES
1.28687915266386e-23	0.00518590101797911	1	1	6.66603401079881e-21	NAF	IRX3-TARGET-GENES
1.4648731074569e-23	0.00262764258116704	1	1	7.58804269662673e-21	NAF	SNIP1-TARGET-GENES
1.83510532223084e-23	0.00233317959614138	1	1	9.50584556915578e-21	NAF	FXR1-TARGET-GENES
2.17370582815629e-23	0.0031598378079602	1	1	1.12597961898496e-20	NAF	TAF9B-TARGET-GENES
3.0712963175019e-23	0.00168998805031212	1	1	1.59093149246599e-20	NAF	ZNF563-TARGET-GENES
3.13210295391653e-23	0.00167312366998784	1	1	1.62242933012876e-20	NAF	HOXA2-TARGET-GENES
3.57685058815886e-23	0.00288741365987943	1	1	1.85280860466629e-20	NAF	ZBTB44-TARGET-GENES
3.94964671000271e-23	0.00721707369837182	1	1	2.04591699578141e-20	NAF	MCRS1-TARGET-GENES
5.65433841245664e-23	0.00161001126293348	1	1	2.92894729765254e-20	NAF	ZNF549-TARGET-GENES
6.29508808917383e-23	0.00296179549790532	1	1	3.26085563019204e-20	NAF	KLF7-TARGET-GENES
1.2281342175359e-22	0.00239662995762113	1	1	6.36173524683598e-20	NAF	ZNF175-TARGET-GENES
1.54516244171851e-22	0.00221906154943424	1	1	8.0039414481019e-20	NAF	RAG1-TARGET-GENES
1.85684383660466e-22	0.00200392781487491	1	1	9.61845107361212e-20	NAF	ADA2-TARGET-GENES
1.93304078383422e-22	0.00527472064697199	1	1	1.00131512602613e-19	NAF	ZNF622-TARGET-GENES
2.00460236230655e-22	0.00207049402461124	1	1	1.03838402367479e-19	NAF	TOP2B-TARGET-GENES
2.38630130703868e-22	0.00282506389980675	1	1	1.23610407704603e-19	NAF	CSHL1-TARGET-GENES
2.49884960581284e-22	0.00205871725333506	1	1	1.29440409581105e-19	NAF	MZF1-TARGET-GENES
2.51381863849835e-22	0.00301911759294682	1	1	1.30215805474215e-19	NAF	DYRK1A-TARGET-GENES
2.51811178216532e-22	0.00282528644125146	1	1	1.30438190316163e-19	NAF	KLF14-TARGET-GENES
2.56035207934176e-22	0.00288652498044212	1	1	1.32626237709903e-19	NAF	METTL14-TARGET-GENES
1.06910543473311e-21	0.00216260971575433	1	1	5.53796615191749e-19	NAF	FOXG1-TARGET-GENES
1.37233586591768e-21	0.00229230809173353	1	1	7.10869978545357e-19	NAF	ZNF740-TARGET-GENES
1.47548941699798e-21	0.00181068301889903	1	1	7.64303518004955e-19	NAF	HOXB4-TARGET-GENES
1.51239429009037e-21	0.00190427587809971	1	1	7.83420242266814e-19	NAF	ZNF449-TARGET-GENES
1.52447219333584e-21	0.00208882075688888	1	1	7.89676596147965e-19	NAF	HOXC6-TARGET-GENES
1.99625601658074e-21	0.00212921346644718	1	1	1.03406061658882e-18	NAF	ZNF146-TARGET-GENES
2.02140988179555e-21	0.00361511036071804	1	1	1.0470903187701e-18	NAF	METHYLCYTOSINE-DIOXYGENASE-TET-UNIPROT-A0A023HHK9-UNREVIEWED-TARGET-GENES
2.10754213708356e-21	0.00224568047183149	1	1	1.09170682700929e-18	NAF	ZNF350-TARGET-GENES
2.35865722325156e-21	0.00577859882854614	1	1	1.22178444164431e-18	NAF	FOXR2-TARGET-GENES
3.40797284787808e-21	0.00237341096378102	1	1	1.76532993520085e-18	NAF	ZNF816-TARGET-GENES
3.79290023600584e-21	0.00139989727854622	1	1	1.96472232225102e-18	NAF	ZIM3-TARGET-GENES
4.44308409791499e-21	0.00178390274281948	1	1	2.30151756271997e-18	NAF	ZSCAN29-TARGET-GENES
5.29217908939974e-21	0.00208417103357156	1	1	2.74134876830906e-18	NAF	ZSCAN5DP-TARGET-GENES
5.60711787956292e-21	0.00172950933857208	1	1	2.90448706161359e-18	NAF	ZNF423-TARGET-GENES
7.35698259708761e-21	0.00200008496912607	1	1	3.81091698529138e-18	NAF	FOXP2-TARGET-GENES
8.35732861130686e-21	0.00229077158154029	1	1	4.32909622065696e-18	NAF	OVOL3-TARGET-GENES
8.73293428447965e-21	0.00228086484555862	1	1	4.52365995936046e-18	NAF	ARID3B-TARGET-GENES
1.17614251289284e-20	0.00190442705561344	1	1	6.09241821678493e-18	NAF	HHEX-TARGET-GENES
1.56767542163304e-20	0.00218170752992697	1	1	8.12055868405913e-18	NAF	ZNF140-TARGET-GENES
1.82221861236399e-20	0.00603025404396118	1	1	9.43909241204544e-18	NAF	SOX11-TARGET-GENES
2.79666194177956e-20	0.00138764024485133	1	1	1.44867088584181e-17	NAF	KDM5D-TARGET-GENES
3.37348280007122e-20	0.00347866701533617	1	1	1.74746409043689e-17	NAF	TOX4-TARGET-GENES
3.96387966088957e-20	0.0148441360049865	1	1	2.0532896643408e-17	NAF	MDM2-TARGET-GENES
6.48644142228977e-20	0.00128801211808371	1	1	3.3599766567461e-17	NAF	ZBTB24-TARGET-GENES
8.73335893228306e-20	0.00359531757073772	1	1	4.52387992692262e-17	NAF	SNRNP70-TARGET-GENES
1.00171317283835e-19	0.00244916819713481	1	1	5.18887423530266e-17	NAF	AUTS2-TARGET-GENES
1.32751809847309e-19	0.00219843894890159	1	1	6.87654375009061e-17	NAF	SUPT16H-TARGET-GENES
1.74514220447418e-19	0.00723106683790997	1	1	9.03983661917624e-17	NAF	WIZ-TARGET-GENES
2.35182276499474e-19	0.00324472488552163	1	1	1.21824419226728e-16	NAF	ZNF236-TARGET-GENES
3.79461294860598e-19	0.00199307917096392	1	1	1.9656095073779e-16	NAF	RBM34-TARGET-GENES
3.93592979398977e-19	0.00274174242880065	1	1	2.0388116332867e-16	NAF	FOXE1-TARGET-GENES
3.98574729869634e-19	0.00143228085886937	1	1	2.0646171007247e-16	NAF	ZNF664-TARGET-GENES
5.37871634404211e-19	0.00170641701502677	1	1	2.78617506621381e-16	NAF	ARID5B-TARGET-GENES
8.10911448435391e-19	0.00162943715806951	1	1	4.20052130289533e-16	NAF	CREB3L4-TARGET-GENES
9.78612892676588e-19	0.00502495640944861	1	1	5.06921478406473e-16	NAF	BRF1-TARGET-GENES
1.0173947627263e-18	0.00273729878919515	1	1	5.27010487092222e-16	NAF	EMX1-TARGET-GENES
1.1461886208992e-18	0.00177154521475142	1	1	5.93725705625783e-16	NAF	SMN1-SMN2-TARGET-GENES
1.21767585258335e-18	0.00187054922232749	1	1	6.30756091638177e-16	NAF	TP73-TARGET-GENES
1.23862316292296e-18	0.00163806556857321	1	1	6.41606798394091e-16	NAF	ZNF329-TARGET-GENES
1.29607100501691e-18	0.00426280406862528	1	1	6.71364780598758e-16	NAF	RBM15-TARGET-GENES
1.48985032025628e-18	0.00183318557649242	1	1	7.71742465892753e-16	NAF	ZNF22-TARGET-GENES
1.7502764368876e-18	0.00210919781986374	1	1	9.06643194307779e-16	NAF	ZSCAN2-TARGET-GENES
1.80723876102309e-18	0.00245860793504149	1	1	9.36149678209963e-16	NAF	KDM7A-TARGET-GENES
1.82264164917653e-18	0.00297082723932873	1	1	9.44128374273444e-16	NAF	TASOR-TARGET-GENES
2.30094393441046e-18	0.00173517444009591	1	1	1.19188895802462e-15	NAF	BPTF-TARGET-GENES
2.42446206721108e-18	0.00145750491515095	1	1	1.25587135081534e-15	NAF	SFMBT1-TARGET-GENES
2.50688751965371e-18	0.00229658710567415	1	1	1.29856773518062e-15	NAF	RFX7-TARGET-GENES
2.68837011663206e-18	0.00347057763528225	1	1	1.39257572041541e-15	NAF	CENPT-TARGET-GENES
2.74256396093952e-18	0.00499991929238452	1	1	1.42064813176667e-15	NAF	RAX2-TARGET-GENES
3.14970794476726e-18	0.00229152250459597	1	1	1.63154871538944e-15	NAF	EWSR1-TARGET-GENES
3.15695587058369e-18	0.00249336054937999	1	1	1.63530314096235e-15	NAF	PHF2-TARGET-GENES
4.23448611040461e-18	0.00216237366052729	1	1	2.19346380518959e-15	NAF	CDC5L-TARGET-GENES
4.71529733512141e-18	0.00317779059822626	1	1	2.44252401959289e-15	NAF	WDHD1-TARGET-GENES
4.94906762760643e-18	0.0070691606003489	1	1	2.56361703110013e-15	NAF	MAPK3-TARGET-GENES
5.19624893639595e-18	0.00185777986292446	1	1	2.6916569490531e-15	NAF	NOTCH3-TARGET-GENES
5.79563647119578e-18	0.00264462418745909	1	1	3.00213969207941e-15	NAF	SNAI1-TARGET-GENES
8.79259138437157e-18	0.00481141685536485	1	1	4.55456233710447e-15	NAF	ZNF510-TARGET-GENES
1.03487851591768e-17	0.00169358892723392	1	1	5.36067071245357e-15	NAF	ZNF577-TARGET-GENES
2.00744977810159e-17	0.00470290725029909	1	1	1.03985898505662e-14	NAF	RBL1-TARGET-GENES
2.11096911256557e-17	0.00555679429300804	1	1	1.09348200030896e-14	NAF	ZNF404-TARGET-GENES
2.16569765466378e-17	0.00167347656433847	1	1	1.12183138511584e-14	NAF	ZNF184-TARGET-GENES
2.25231675884393e-17	0.00174702658912451	1	1	1.16670008108116e-14	NAF	MEF2C-TARGET-GENES
2.8023245641028e-17	0.00207180736130141	1	1	1.45160412420525e-14	NAF	ZNF490-TARGET-GENES
3.24219068136211e-17	0.00188058711624223	1	1	1.67945477294557e-14	NAF	CUX1-TARGET-GENES
3.7444680095403e-17	0.00269716083109484	1	1	1.93963442894187e-14	NAF	GUCY1B1-TARGET-GENES
4.32334511890706e-17	0.00393881835477788	1	1	2.23949277159386e-14	NAF	PGM3-TARGET-GENES
5.04033301856791e-17	0.00449100101334643	1	1	2.61089250361818e-14	NAF	ZSCAN18-TARGET-GENES
5.12669151620347e-17	0.00206930463281579	1	1	2.6556262053934e-14	NAF	DMRT1-TARGET-GENES
5.88517800983237e-17	0.00333261711373589	1	1	3.04852220909317e-14	NAF	ATXN7L3-TARGET-GENES
6.06572267913868e-17	0.00436257763176129	1	1	3.14204434779384e-14	NAF	MCM2-TARGET-GENES
6.14217488254194e-17	0.00192247970106413	1	1	3.18164658915672e-14	NAF	HOXB6-TARGET-GENES
1.14183794934015e-16	0.0154918887885409	1	1	5.91472057758198e-14	NAF	ZNF837-TARGET-GENES
1.24750804095445e-16	0.00177950315060438	1	1	6.46209165214403e-14	NAF	ZNF223-TARGET-GENES
1.33212322951499e-16	0.00130145423550831	1	1	6.90039832888767e-14	NAF	HMG20B-TARGET-GENES
2.15935238618385e-16	0.00110799838530395	1	1	1.11854453604324e-13	NAF	ZNF92-TARGET-GENES
2.78876618345094e-16	0.00141183536736822	1	1	1.44458088302759e-13	NAF	LHX9-TARGET-GENES
3.02979326686502e-16	0.00288977851271716	1	1	1.56943291223608e-13	NAF	CREB3L2-TARGET-GENES
3.68329711194984e-16	0.00414544869748601	1	1	1.90794790399002e-13	NAF	THRA-TARGET-GENES
4.00174796812501e-16	0.00144180879698208	1	1	2.07290544748875e-13	NAF	LHX2-TARGET-GENES
4.26856497440265e-16	0.00409097066208253	1	1	2.21111665674057e-13	NAF	PPARA-TARGET-GENES
5.82849555418164e-16	0.00234225145318351	1	1	3.01916069706609e-13	NAF	NR1I2-TARGET-GENES
5.87442467373129e-16	0.00366214069530685	1	1	3.04295198099281e-13	NAF	ZSCAN5B-TARGET-GENES
